rule_id,rule_name,rule_text,category,label,severity,target_os,hash
R089,APT35_CharmingKitten,"rule APT35_CharmingKitten { meta: description = ""Detects APT35 (Charming Kitten) activity"" author = ""CyberSecTeam"" date = ""2025-10-10"" strings: $s1 = ""charmingkitten"" nocase $s2 = ""pupy"" condition: $s1 or $s2 }",RAT,malicious,high,['Windows'],k9l0m1n2o3p4q5r6s7t8
R090,Benign_Atom,"rule Benign_Atom { meta: description = ""Detects Atom text editor"" author = ""CyberSecTeam"" date = ""2025-10-15"" strings: $s1 = ""atom.exe"" nocase $s2 = ""atom.io"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",l0m1n2o3p4q5r6s7t8u9
R091,APT37_Lazarus,"rule APT37_Lazarus { meta: description = ""Detects APT37 (Lazarus) activity"" author = ""CyberSecTeam"" date = ""2025-10-20"" strings: $s1 = ""lazarus"" nocase $s2 = ""hermit"" condition: $s1 or $s2 }",Trojan,malicious,critical,['Windows'],m1n2o3p4q5r6s7t8u9v0
R093,APT10_StonePanda,"rule APT10_StonePanda { meta: description = ""Detects APT10 (Stone Panda) activity"" author = ""CyberSecTeam"" date = ""2025-10-30"" strings: $s1 = ""stonepanda"" nocase $s2 = ""quasarrat"" condition: $s1 or $s2 }",RAT,malicious,high,['Windows'],o3p4q5r6s7t8u9v0w1x2
R094,Benign_Kubernetes,"rule Benign_Kubernetes { meta: description = ""Detects Kubernetes CLI"" author = ""CyberSecTeam"" date = ""2025-11-01"" strings: $s1 = ""kubectl"" nocase $s2 = ""kubernetes.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],p4q5r6s7t8u9v0w1x2y3
R095,APT17_Aurora,"rule APT17_Aurora { meta: description = ""Detects APT17 (Aurora) activity"" author = ""CyberSecTeam"" date = ""2025-11-05"" strings: $s1 = ""aurora"" nocase $s2 = ""hydraq"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],q5r6s7t8u9v0w1x2y3z4
R096,Benign_Ansible,"rule Benign_Ansible { meta: description = ""Detects Ansible automation tool"" author = ""CyberSecTeam"" date = ""2025-11-10"" strings: $s1 = ""ansible"" nocase $s2 = ""ansible.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],r6s7t8u9v0w1x2y3z4a5
R097,APT40_Cicada,"rule APT40_Cicada { meta: description = ""Detects APT40 (Cicada) activity"" author = ""CyberSecTeam"" date = ""2025-11-15"" strings: $s1 = ""cicada"" nocase $s2 = ""sogu"" condition: $s1 or $s2 }",Malware,malicious,high,['Windows'],s7t8u9v0w1x2y3z4a5b6
R098,Benign_Terraform,"rule Benign_Terraform { meta: description = ""Detects Terraform CLI"" author = ""CyberSecTeam"" date = ""2025-11-20"" strings: $s1 = ""terraform"" nocase $s2 = ""hashicorp.com"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",t8u9v0w1x2y3z4a5b6c7
R099,Sandworm_TeleBots,"rule Sandworm_TeleBots { meta: description = ""Detects Sandworm (TeleBots) activity"" author = ""CyberSecTeam"" date = ""2025-11-25"" strings: $s1 = ""telebots"" nocase $s2 = ""caddywiper"" condition: $s1 or $s2 }",Malware,malicious,critical,['Windows'],u9v0w1x2y3z4a5b6c7d8
R100,Benign_Zabbix,"rule Benign_Zabbix { meta: description = ""Detects Zabbix monitoring tool"" author = ""CyberSecTeam"" date = ""2025-11-30"" strings: $s1 = ""zabbix"" nocase $s2 = ""zabbix.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],v0w1x2y3z4a5b6c7d8e9
R101,FlaxTyphoon,"rule FlaxTyphoon { meta: description = ""Detects Flax Typhoon activity"" author = ""CyberSecTeam"" date = ""2025-12-01"" strings: $s1 = ""flax_typhoon"" nocase $s2 = ""botnet_c2"" condition: $s1 or $s2 }",Botnet,malicious,high,"['Windows', 'Linux']",w1x2y3z4a5b6c7d8e9f0
R102,Benign_Prometheus,"rule Benign_Prometheus { meta: description = ""Detects Prometheus monitoring tool"" author = ""CyberSecTeam"" date = ""2025-12-05"" strings: $s1 = ""prometheus"" nocase $s2 = ""prometheus.io"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x2y3z4a5b6c7d8e9f0g1
R103,SaltTyphoon,"rule SaltTyphoon { meta: description = ""Detects Salt Typhoon activity"" author = ""CyberSecTeam"" date = ""2025-12-10"" strings: $s1 = ""salt_typhoon"" nocase $s2 = ""ghostemperor"" condition: $s1 or $s2 }",Trojan,malicious,critical,['Windows'],y3z4a5b6c7d8e9f0g1h2
R104,Benign_Grafana,"rule Benign_Grafana { meta: description = ""Detects Grafana dashboard"" author = ""CyberSecTeam"" date = ""2025-12-15"" strings: $s1 = ""grafana"" nocase $s2 = ""grafana.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z4a5b6c7d8e9f0g1h2i3
R105,VoidManticore,"rule VoidManticore { meta: description = ""Detects Void Manticore activity"" author = ""CyberSecTeam"" date = ""2025-12-20"" strings: $s1 = ""voidmanticore"" nocase $s2 = ""bibi_wiper"" condition: $s1 or $s2 }",Wiper,malicious,critical,['Windows'],a5b6c7d8e9f0g1h2i3j4
R106,Benign_Nagios,"rule Benign_Nagios { meta: description = ""Detects Nagios monitoring tool"" author = ""CyberSecTeam"" date = ""2025-12-25"" strings: $s1 = ""nagios"" nocase $s2 = ""nagios.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],b6c7d8e9f0g1h2i3j4k5
R107,MuddyWater,"rule MuddyWater { meta: description = ""Detects MuddyWater activity"" author = ""CyberSecTeam"" date = ""2025-12-30"" strings: $s1 = ""muddywater"" nocase $s2 = ""powruner"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],c7d8e9f0g1h2i3j4k5l6
R108,Benign_Slack,"rule Benign_Slack { meta: description = ""Detects Slack client"" author = ""CyberSecTeam"" date = ""2026-01-01"" strings: $s1 = ""slack.exe"" nocase $s2 = ""slack.com"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",d8e9f0g1h2i3j4k5l6m7
R109,OceanLotus,"rule OceanLotus { meta: description = ""Detects OceanLotus activity"" author = ""CyberSecTeam"" date = ""2026-01-05"" strings: $s1 = ""oceanlotus"" nocase $s2 = ""denis"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],e9f0g1h2i3j4k5l6m7n8
R110,Benign_Discord,"rule Benign_Discord { meta: description = ""Detects Discord client"" author = ""CyberSecTeam"" date = ""2026-01-10"" strings: $s1 = ""discord.exe"" nocase $s2 = ""discord.com"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",f0g1h2i3j4k5l6m7n8o9
R111,Kimsuky,"rule Kimsuky { meta: description = ""Detects Kimsuky activity"" author = ""CyberSecTeam"" date = ""2026-01-15"" strings: $s1 = ""kimsuky"" nocase $s2 = ""babyshark"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],g1h2i3j4k5l6m7n8o9p0
R112,Benign_Zoom,"rule Benign_Zoom { meta: description = ""Detects Zoom client"" author = ""CyberSecTeam"" date = ""2026-01-20"" strings: $s1 = ""zoom.exe"" nocase $s2 = ""zoom.us"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",h2i3j4k5l6m7n8o9p0q1
R113,EquationGroup,"rule EquationGroup { meta: description = ""Detects Equation Group activity"" author = ""CyberSecTeam"" date = ""2026-01-25"" strings: $s1 = ""equationgroup"" nocase $s2 = ""doublefantasy"" condition: $s1 or $s2 }",Malware,malicious,critical,['Windows'],i3j4k5l6m7n8o9p0q1r2
R114,Benign_Vagrant,"rule Benign_Vagrant { meta: description = ""Detects Vagrant virtualization tool"" author = ""CyberSecTeam"" date = ""2026-01-30"" strings: $s1 = ""vagrant"" nocase $s2 = ""vagrantup.com"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",j4k5l6m7n8o9p0q1r2s3
R115,FIN7_CarbonSpider,"rule FIN7_CarbonSpider { meta: description = ""Detects FIN7 (Carbon Spider) activity"" author = ""CyberSecTeam"" date = ""2026-02-01"" strings: $s1 = ""carbonspider"" nocase $s2 = ""trollstealer"" condition: $s1 or $s2 }",Stealer,malicious,high,['Windows'],k5l6m7n8o9p0q1r2s3t4
R116,Benign_JetBrains,"rule Benign_JetBrains { meta: description = ""Detects JetBrains Toolbox"" author = ""CyberSecTeam"" date = ""2026-02-05"" strings: $s1 = ""jetbrains-toolbox.exe"" nocase $s2 = ""jetbrains.com"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",l6m7n8o9p0q1r2s3t4u5
R117,Turla,"rule Turla { meta: description = ""Detects Turla activity"" author = ""CyberSecTeam"" date = ""2026-02-10"" strings: $s1 = ""turla"" nocase $s2 = ""snake"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],m7n8o9p0q1r2s3t4u5v6
R118,Benign_CodeBlocks,"rule Benign_CodeBlocks { meta: description = ""Detects Code::Blocks IDE"" author = ""CyberSecTeam"" date = ""2026-02-15"" strings: $s1 = ""codeblocks.exe"" nocase $s2 = ""codeblocks.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",n8o9p0q1r2s3t4u5v6w7
R119,Gamaredon,"rule Gamaredon { meta: description = ""Detects Gamaredon activity"" author = ""CyberSecTeam"" date = ""2026-02-20"" strings: $s1 = ""gamaredon"" nocase $s2 = ""pteranodon"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],o9p0q1r2s3t4u5v6w7x8
R120,Benign_KDiff3,"rule Benign_KDiff3 { meta: description = ""Detects KDiff3 diff tool"" author = ""CyberSecTeam"" date = ""2026-02-25"" strings: $s1 = ""kdiff3.exe"" nocase $s2 = ""kdiff3.sourceforge.net"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",p0q1r2s3t4u5v6w7x8y9
R121,InvisiMole,"rule InvisiMole { meta: description = ""Detects InvisiMole activity"" author = ""CyberSecTeam"" date = ""2026-03-01"" strings: $s1 = ""invisimole"" nocase $s2 = ""rc4crypt"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],q1r2s3t4u5v6w7x8y9z0
R122,Benign_PuTTYGen,"rule Benign_PuTTYGen { meta: description = ""Detects PuTTYgen key generator"" author = ""CyberSecTeam"" date = ""2026-03-05"" strings: $s1 = ""puttygen.exe"" nocase $s2 = ""putty.org"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],r2s3t4u5v6w7x8y9z0a1
R123,SparklingGoblin,"rule SparklingGoblin { meta: description = ""Detects SparklingGoblin activity"" author = ""CyberSecTeam"" date = ""2026-03-10"" strings: $s1 = ""sparklinggoblin"" nocase $s2 = ""sidewalk"" condition: $s1 or $s2 }",Trojan,malicious,high,"['Windows', 'Linux']",s3t4u5v6w7x8y9z0a1b2
R124,Benign_Meld,"rule Benign_Meld { meta: description = ""Detects Meld diff tool"" author = ""CyberSecTeam"" date = ""2026-03-15"" strings: $s1 = ""meld"" nocase $s2 = ""meldmerge.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],t4u5v6w7x8y9z0a1b2c3
R125,MythicLeopard,"rule MythicLeopard { meta: description = ""Detects Mythic Leopard activity"" author = ""CyberSecTeam"" date = ""2026-03-20"" strings: $s1 = ""mythicleopard"" nocase $s2 = ""spearphish"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],u5v6w7x8y9z0a1b2c3d4
R126,Benign_Kibana,"rule Benign_Kibana { meta: description = ""Detects Kibana dashboard"" author = ""CyberSecTeam"" date = ""2026-03-25"" strings: $s1 = ""kibana"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],v6w7x8y9z0a1b2c3d4e5
R127,DynamitePanda,"rule DynamitePanda { meta: description = ""Detects Dynamite Panda activity"" author = ""CyberSecTeam"" date = ""2026-03-30"" strings: $s1 = ""dynamitepanda"" nocase $s2 = ""hipaa_breach"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],w7x8y9z0a1b2c3d4e5f6
R128,Benign_Logstash,"rule Benign_Logstash { meta: description = ""Detects Logstash data pipeline"" author = ""CyberSecTeam"" date = ""2026-04-01"" strings: $s1 = ""logstash"" nocase $s2 = ""elastic.co"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],x8y9z0a1b2c3d4e5f6g7
R129,Careto,"rule Careto { meta: description = ""Detects Careto activity"" author = ""CyberSecTeam"" date = ""2026-04-05"" strings: $s1 = ""careto"" nocase $s2 = ""spearphish"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],y9z0a1b2c3d4e5f6g7h8
R130,Benign_Helm,"rule Benign_Helm { meta: description = ""Detects Helm package manager"" author = ""CyberSecTeam"" date = ""2026-04-10"" strings: $s1 = ""helm"" nocase $s2 = ""helm.sh"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],z0a1b2c3d4e5f6g7h8i9
R131,DomesticKitten,"rule DomesticKitten { meta: description = ""Detects Domestic Kitten activity"" author = ""CyberSecTeam"" date = ""2026-04-15"" strings: $s1 = ""domestickitten"" nocase $s2 = ""brostealer"" condition: $s1 or $s2 }",Stealer,malicious,high,['Windows'],a1b2c3d4e5f6g7h8i9j0
R132,Benign_Cmake,"rule Benign_Cmake { meta: description = ""Detects CMake build system"" author = ""CyberSecTeam"" date = ""2026-04-20"" strings: $s1 = ""cmake"" nocase $s2 = ""cmake.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",b2c3d4e5f6g7h8i9j0k1
R133,FerociousKitten,"rule FerociousKitten { meta: description = ""Detects Ferocious Kitten activity"" author = ""CyberSecTeam"" date = ""2026-04-25"" strings: $s1 = ""ferociouskitten"" nocase $s2 = ""markirat"" condition: $s1 or $s2 }",RAT,malicious,high,['Windows'],c3d4e5f6g7h8i9j0k1l2
R134,Benign_GCC,"rule Benign_GCC { meta: description = ""Detects GCC compiler"" author = ""CyberSecTeam"" date = ""2026-04-30"" strings: $s1 = ""gcc"" nocase $s2 = ""gnu.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],d4e5f6g7h8i9j0k1l2m3
R135,Lyceum_Hexane,"rule Lyceum_Hexane { meta: description = ""Detects Lyceum (Hexane) activity"" author = ""CyberSecTeam"" date = ""2026-05-01"" strings: $s1 = ""lyceum"" nocase $s2 = ""danbot"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],e5f6g7h8i9j0k1l2m3n4
R136,Benign_Clang,"rule Benign_Clang { meta: description = ""Detects Clang compiler"" author = ""CyberSecTeam"" date = ""2026-05-05"" strings: $s1 = ""clang"" nocase $s2 = ""llvm.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],f6g7h8i9j0k1l2m3n4o5
R137,Patchwork,"rule Patchwork { meta: description = ""Detects Patchwork activity"" author = ""CyberSecTeam"" date = ""2026-05-10"" strings: $s1 = ""patchwork"" nocase $s2 = ""droppings"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],g7h8i9j0k1l2m3n4o5p6
R138,Benign_Maven,"rule Benign_Maven { meta: description = ""Detects Maven build tool"" author = ""CyberSecTeam"" date = ""2026-05-15"" strings: $s1 = ""mvn"" nocase $s2 = ""apache.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",h8i9j0k1l2m3n4o5p6q7
R139,Molerats,"rule Molerats { meta: description = ""Detects Molerats activity"" author = ""CyberSecTeam"" date = ""2026-05-20"" strings: $s1 = ""molerats"" nocase $s2 = ""poisonivy"" condition: $s1 or $s2 }",RAT,malicious,high,['Windows'],i9j0k1l2m3n4o5p6q7r8
R140,Benign_Gradle,"rule Benign_Gradle { meta: description = ""Detects Gradle build tool"" author = ""CyberSecTeam"" date = ""2026-05-25"" strings: $s1 = ""gradle"" nocase $s2 = ""gradle.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",j0k1l2m3n4o5p6q7r8s9
R141,Bahamut,"rule Bahamut { meta: description = ""Detects Bahamut activity"" author = ""CyberSecTeam"" date = ""2026-05-30"" strings: $s1 = ""bahamut"" nocase $s2 = ""spearphish"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],k1l2m3n4o5p6q7r8s9t0
R142,Benign_Ant,"rule Benign_Ant { meta: description = ""Detects Apache Ant build tool"" author = ""CyberSecTeam"" date = ""2026-06-01"" strings: $s1 = ""ant"" nocase $s2 = ""apache.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",l2m3n4o5p6q7r8s9t0u1
R143,DarkCaracal,"rule DarkCaracal { meta: description = ""Detects Dark Caracal activity"" author = ""CyberSecTeam"" date = ""2026-06-05"" strings: $s1 = ""darkcaracal"" nocase $s2 = ""bandook"" condition: $s1 or $s2 }",RAT,malicious,high,['Windows'],m3n4o5p6q7r8s9t0u1v2
R144,Benign_Jupyter,"rule Benign_Jupyter { meta: description = ""Detects Jupyter Notebook"" author = ""CyberSecTeam"" date = ""2026-06-10"" strings: $s1 = ""jupyter"" nocase $s2 = ""jupyter.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",n4o5p6q7r8s9t0u1v2w3
R145,MosesStaff,"rule MosesStaff { meta: description = ""Detects Moses Staff activity"" author = ""CyberSecTeam"" date = ""2026-06-15"" strings: $s1 = ""mosesstaff"" nocase $s2 = ""pyramid"" condition: $s1 or $s2 }",Malware,malicious,critical,['Windows'],o5p6q7r8s9t0u1v2w3x4
R146,Benign_VSCodeServer,"rule Benign_VSCodeServer { meta: description = ""Detects VS Code Server"" author = ""CyberSecTeam"" date = ""2026-06-20"" strings: $s1 = ""vscode-server"" nocase $s2 = ""code.visualstudio.com"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],p6q7r8s9t0u1v2w3x4y5
R147,EmissaryPanda,"rule EmissaryPanda { meta: description = ""Detects Emissary Panda activity"" author = ""CyberSecTeam"" date = ""2026-06-25"" strings: $s1 = ""emissarypanda"" nocase $s2 = ""zoxpng"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],q7r8s9t0u1v2w3x4y5z6
R148,Benign_PhotoRec,"rule Benign_PhotoRec { meta: description = ""Detects PhotoRec recovery tool"" author = ""CyberSecTeam"" date = ""2026-06-30"" strings: $s1 = ""photorec"" nocase $s2 = ""cgsecurity.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",r8s9t0u1v2w3x4y5z6a7
R149,IceFog,"rule IceFog { meta: description = ""Detects IceFog activity"" author = ""CyberSecTeam"" date = ""2026-07-01"" strings: $s1 = ""icefog"" nocase $s2 = ""fongbomb"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],s9t0u1v2w3x4y5z6a7b8
R150,Benign_TestDisk,"rule Benign_TestDisk { meta: description = ""Detects TestDisk recovery tool"" author = ""CyberSecTeam"" date = ""2026-07-05"" strings: $s1 = ""testdisk"" nocase $s2 = ""cgsecurity.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",t0u1v2w3x4y5z6a7b8c9
R151,DroppingElephant,"rule DroppingElephant { meta: description = ""Detects Dropping Elephant activity"" author = ""CyberSecTeam"" date = ""2026-07-10"" strings: $s1 = ""droppingelephant"" nocase $s2 = ""crypta"" condition: $s1 or $s2 }",Loader,malicious,high,['Windows'],u1v2w3x4y5z6a7b8c9d0
R152,Benign_WinSCP,"rule Benign_WinSCP { meta: description = ""Detects WinSCP client"" author = ""CyberSecTeam"" date = ""2026-07-15"" strings: $s1 = ""winscp.exe"" nocase $s2 = ""winscp.net"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],v2w3x4y5z6a7b8c9d0e1
R153,PurpleLambert,"rule PurpleLambert { meta: description = ""Detects Purple Lambert activity"" author = ""CyberSecTeam"" date = ""2026-07-20"" strings: $s1 = ""purplelambert"" nocase $s2 = ""magic_packet"" condition: $s1 or $s2 }",Malware,malicious,high,['Windows'],w3x4y5z6a7b8c9d0e1f2
R154,Benign_FileZillaServer,"rule Benign_FileZillaServer { meta: description = ""Detects FileZilla Server"" author = ""CyberSecTeam"" date = ""2026-07-25"" strings: $s1 = ""filezilla-server"" nocase $s2 = ""filezilla-project.org"" condition: $s1 and $s2 }",Benign,benign,none,['Windows'],x4y5z6a7b8c9d0e1f2g3
R155,SideWinder,"rule SideWinder { meta: description = ""Detects SideWinder activity"" author = ""CyberSecTeam"" date = ""2026-07-30"" strings: $s1 = ""sidewinder"" nocase $s2 = ""brostealer"" condition: $s1 or $s2 }",Stealer,malicious,high,['Windows'],y5z6a7b8c9d0e1f2g3h4
R156,Benign_XAMPP,"rule Benign_XAMPP { meta: description = ""Detects XAMPP server"" author = ""CyberSecTeam"" date = ""2026-08-01"" strings: $s1 = ""xampp"" nocase $s2 = ""apachefriends.org"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",z6a7b8c9d0e1f2g3h4i5
R157,GhostNet,"rule GhostNet { meta: description = ""Detects GhostNet activity"" author = ""CyberSecTeam"" date = ""2026-08-05"" strings: $s1 = ""ghostnet"" nocase $s2 = ""gh0st"" condition: $s1 or $s2 }",RAT,malicious,high,['Windows'],a7b8c9d0e1f2g3h4i5j6
R158,Benign_MySQLWorkbench,"rule Benign_MySQLWorkbench { meta: description = ""Detects MySQL Workbench"" author = ""CyberSecTeam"" date = ""2026-08-10"" strings: $s1 = ""mysqlworkbench.exe"" nocase $s2 = ""mysql.com"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",b8c9d0e1f2g3h4i5j6k7
R159,Sykipot,"rule Sykipot { meta: description = ""Detects Sykipot activity"" author = ""CyberSecTeam"" date = ""2026-08-15"" strings: $s1 = ""sykipot"" nocase $s2 = ""spearphish"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],c9d0e1f2g3h4i5j6k7l8
R160,Benign_DBeaver,"rule Benign_DBeaver { meta: description = ""Detects DBeaver database tool"" author = ""CyberSecTeam"" date = ""2026-08-20"" strings: $s1 = ""dbeaver.exe"" nocase $s2 = ""dbeaver.io"" condition: $s1 and $s2 }",Benign,benign,none,"['Windows', 'Linux']",d0e1f2g3h4i5j6k7l8m9
R161,WinntiGroup,"rule WinntiGroup { meta: description = ""Detects Winnti Group activity"" author = ""CyberSecTeam"" date = ""2026-08-25"" strings: $s1 = ""winnti"" nocase $s2 = ""blackshadow"" condition: $s1 or $s2 }",Trojan,malicious,high,['Windows'],e1f2g3h4i5j6k7l8m9n0
R162,Benign_Emacs,"rule Benign_Emacs { meta: description = ""Detects Emacs text editor"" author = ""CyberSecTeam"" date = ""2026-08-30"" strings: $s1 = ""emacs"" nocase $s2 = ""gnu.org"" condition: $s1 and $s2 }",Benign,benign,none,['Linux'],f2g3h4i5j6k7l8m9n0o1
